Source,Item,SKU,Base Price,COGS,Date Listed,Year Month Listed,Platform Sold,Gross Sales,Platform Fee,Shipping,Gross Profit,Net Profit,Date Sold,Year Month Sold,Age of Listing
Goodwill Bins S ATX,One Clothing Racer Back Tank Aztec Floral Boho M,A0456,$0.91 ,$0.98 ,1/26/2020,20201,Poshmark,$15.00 ,$3.75 ,$0.53 ,$10.72 ,$9.74 ,4/3/2020,20204,68
Goodwill Bins S ATX,Vince Color Block Dolman Long Sleeve Mouline Tee XS,A0457,$0.91 ,$0.98 ,1/28/2020,20201,,,,,,,,,938
Goodwill Bins S ATX,Patricia Wolf Western Aztec Tribal Long Sleeve Top S,A0458,$0.91 ,$0.98 ,1/26/2020,20201,Poshmark,$36.00 ,$7.20 ,$2.12 ,$26.68 ,$25.70 ,10/15/2020,202010,263
Goodwill Bins S ATX,Halogen Plus Size Double V Neck Black White Rope 1X,A0459,$0.91 ,$0.98 ,1/25/2020,20201,,,,,,,,,941
Goodwill Bins S ATX,Nine West Plaid Pump Heel Pointed Toe 8M,A0460,$0.91 ,$0.98 ,1/24/2020,20201,Poshmark,$18.00 ,$3.60 ,$2.12 ,$12.28 ,$11.30 ,5/20/2020,20205,117
Goodwill Bins S ATX,Toms Silver Sparkly Glitter Slip On Flat 10,A0461,$0.91 ,$0.98 ,1/23/2020,20201,,,,,,,,,943
Goodwill Bins S ATX,Kenneth Cole Kassie Slip On Sneakers Size 9M,A0462,$0.91 ,$0.98 ,1/24/2020,20201,,,,,,,,,942
Goodwill Bins S ATX,American Eagle Brown Lase Cut Peep Toe Flats 6.5W,A0463,$0.91 ,$0.98 ,1/23/2020,20201,Poshmark,$19.33 ,$3.87 ,$0.00 ,$15.47 ,$14.49 ,2/12/2020,20202,20
Goodwill Bins S ATX,Charming Charlie Cork Wedge Heel Sandal Braided 8,A0464,$0.91 ,$0.98 ,1/24/2020,20201,Poshmark,$12.50 ,$2.50 ,$1.06 ,$8.94 ,$7.96 ,4/24/2020,20204,91
Goodwill Bins S ATX,Antonio Melani Woven Ankle Strap Heel 7.5,A0465,$0.91 ,$0.98 ,1/24/2020,20201,Poshmark,$9.00 ,$2.95 ,$0.00 ,$6.05 ,$5.07 ,7/31/2020,20207,189
Goodwill Bins S ATX,Restricted Gladiator Sandal Zipper Low Heel 7.5,A0466,$0.91 ,$0.98 ,1/24/2020,20201,,,,,,,,,942
Goodwill Bins S ATX,Aerosoles Plush Pillow Wedge Sandal 6.5,A0467,$0.91 ,$0.98 ,1/23/2020,20201,,,,,,,,,943
Goodwill Bins S ATX,Toms Harper Black Platform Wedge Sandal 3.5,A0468,$0.91 ,$0.98 ,1/23/2020,20201,Poshmark,$19.50 ,$3.90 ,$1.06 ,$14.54 ,$13.56 ,2/17/2020,20202,25
Goodwill Bins S ATX,Patagonia Maha Breathe Ballet Flat 7,A0469,$0.91 ,$0.98 ,1/23/2020,20201,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$19.02 ,2/24/2020,20202,32
Goodwill Bins S ATX,Seychelles Corduroy Bow Kitten Heel 6,A0470,$0.91 ,$0.98 ,1/24/2020,20201,Poshmark,$24.00 ,$4.80 ,$0.00 ,$19.20 ,$18.22 ,7/22/2020,20207,180
Goodwill Bins S ATX,Vince Camuto Kemper Black Suede Wedge Bootie 7,A0471,$0.91 ,$0.98 ,1/23/2020,20201,Poshmark,$40.00 ,$8.00 ,$2.12 ,$29.88 ,$28.90 ,11/4/2020,202011,286
Goodwill Bins S ATX,nicole Peep Toe Ankle Strap Wedge Heel 6.5M,A0472,$0.91 ,$0.98 ,1/24/2020,20201,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$15.02 ,6/13/2020,20206,141
Goodwill Bins S ATX,Free People Reusable Cloth Bag,A0473,$0.91 ,$0.98 ,1/24/2020,20201,ThredUp,$0.00 ,$0.00 ,$0.00 ,($0.91),($0.98),12/31/2020,202012,342
Goodwill Bins S ATX,Metropolitan Museum of Art 100% Silk Floral Scarf,A0474,$0.91 ,$0.98 ,1/24/2020,20201,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$15.02 ,2/29/2020,20202,36
Goodwill Bins S ATX,3/$20 Black & White Tie Dye Print Fringe Tassel Scarf,A0475,$0.91 ,$0.98 ,1/24/2020,20201,,,,,,,,,942
Goodwill Bins S ATX,3/$20 Light Pink Fringe Tassel 100% Cashmere Scarf,A0476,$0.91 ,$0.98 ,1/26/2020,20201,Poshmark,$6.67 ,$1.33 ,$0.00 ,$5.33 ,$4.35 ,4/25/2020,20204,90
Goodwill Bins S ATX,3/$20 Navy Semi-Sheer Embroidered Scarf,A0477,$0.91 ,$0.98 ,1/26/2020,20201,,,,,,,,,940
Clothes Mentor Selma,Altar'd State Floral Crochet Romper M,A0478,$1.50 ,$1.62 ,1/31/2020,20201,,,,,,,,,935
Clothes Mentor Selma,Belinda Aztec Tribal Sundress M,A0479,$1.20 ,$1.30 ,1/31/2020,20201,Poshmark,$15.00 ,$3.00 ,$2.12 ,$9.88 ,$8.58 ,5/14/2020,20205,104
Clothes Mentor Selma,CAbi Sheer Dolman Ombre Fade Out Blouse XS,A0480,$1.20 ,$1.30 ,1/31/2020,20201,,,,,,,,,935
Clothes Mentor Selma,Forever21 Abstract Geometric Print Skater Dress S,A0481,$1.00 ,$1.08 ,2/4/2020,20202,ThredUp,$4.99 ,$4.84 ,$0.00 ,$0.15 ,($0.93),12/31/2020,202012,331
Clothes Mentor Selma,Love by Chelsey Boho Aztec Tunic M,A0482,$1.10 ,$1.19 ,1/31/2020,20201,,,,,,,,,
Clothes Mentor Selma,Sweet Journey Sheer Embroidered Boho Blouse M,A0483,$0.80 ,$0.87 ,2/1/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($0.87),10/25/2020,202010,267
Clothes Mentor Selma,Ann Taylor Leopard Cheetah Animal Print Dress 8,A0484,$1.40 ,$1.52 ,2/1/2020,20202,Poshmark,$24.00 ,$4.80 ,$2.12 ,$17.08 ,$15.56 ,8/28/2020,20208,209
Clothes Mentor Selma,Altar'd State Boho Lace Paisely Long Sleeve Top S,A0485,$1.00 ,$1.08 ,2/1/2020,20202,,,,,,,,,934
Clothes Mentor Selma,ezra Aztec Tribal Maxi Dress M,A0486,$1.50 ,$1.62 ,2/1/2020,20202,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$14.38 ,2/2/2020,20202,1
Clothes Mentor Selma,Blu Pepper Aztec Tribal Shorts S,A0487,$0.80 ,$0.87 ,2/7/2020,20202,Poshmark,$18.33 ,$3.67 ,$0.00 ,$14.67 ,$13.80 ,5/26/2020,20205,109
Clothes Mentor Selma,Nike Dri Fit Skirt Skort Neon S,A0488,$1.20 ,$1.30 ,2/6/2020,20202,Poshmark,$12.00 ,$2.95 ,$0.00 ,$9.05 ,$7.75 ,5/23/2020,20205,107
Clothes Mentor Selma,Nike Dri Fit Racer Back Tank S,A0489,$1.10 ,$1.19 ,2/12/2020,20202,,,,,,,,,923
Clothes Mentor Selma,Misia Paisley Crew Neck 3/4 Sleeve Tunic M,A0490,$1.60 ,$1.73 ,2/1/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($1.73),12/29/2020,202012,332
Clothes Mentor Selma,Wishful Park Color Block Stripe Blouse M,A0491,$0.80 ,$0.87 ,2/5/2020,20202,Poshmark,$14.00 ,$2.95 ,$0.00 ,$11.05 ,$10.18 ,2/22/2020,20202,17
Clothes Mentor Selma,Ann Taylor LOFT Corduroy Blazer Jacket 8,A0492,$11.20 ,$12.12 ,2/4/2020,20202,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$7.88 ,2/6/2020,20202,2
Goodwill Bins SAT,The Nike Tee Athletic Cut Racerback Tank M,A0493,$0.99 ,$1.07 ,2/6/2020,20202,,,,,,,,,929
Goodwill Bins SAT,Madewell V-Neck Pocket Tee XS,A0494,$0.99 ,$1.07 ,2/4/2020,20202,ThredUp,$31.99 ,$25.27 ,$0.00 ,$6.72 ,$5.65 ,8/18/2020,20208,196
Goodwill Bins SAT,Ralph Lauren Lauren Jeans Co. Striped Scoop Neck Tee XS,A0495,$0.99 ,$1.07 ,2/4/2020,20202,ThredUp,$28.99 ,$23.33 ,$0.00 ,$5.66 ,$4.59 ,9/13/2020,20209,222
Goodwill Bins SAT,Kimono Boho Aztec Print One Size Semi Sheer,A0496,$0.99 ,$1.07 ,2/4/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($1.07),8/14/2020,20208,192
Goodwill Bins SAT,Vintage Caroline Wells Dress Short Sleeve Wrap Tie,A0497,$0.99 ,$1.07 ,2/4/2020,20202,,,,,,,,,931
Goodwill Bins SAT,Perch by Blu Pepper Pleated Color Block Dress XL,A0498,$0.99 ,$1.07 ,2/4/2020,20202,Poshmark,$10.00 ,$2.95 ,$2.12 ,$4.93 ,$3.86 ,5/17/2020,20205,103
Goodwill Bins SAT,Maison Jules Long Sleeve Button Up Dress Pocket M,A0499,$0.99 ,$1.07 ,2/4/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($1.07),10/25/2020,202010,264
Goodwill Bins SAT,Guns N Roses Graphic Band Tee Black Rock Roll XL,A0500,$0.99 ,$1.07 ,2/12/2020,20202,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$22.93 ,4/16/2020,20204,64
Goodwill Bins SAT,3/$20 Scarf white with black print design semi-sheer,A0501,$0.99 ,$1.07 ,2/7/2020,20202,,,,,,,,,928
Goodwill NW Loop 410,Lucky Brand Boho T Shirt Navy Size XL,A0502,$4.79 ,$5.19 ,2/21/2020,20202,Poshmark,$18.00 ,$3.60 ,$0.00 ,$14.40 ,$9.21 ,4/2/2020,20204,41
Goodwill Bins S ATX,3/$20 Paisley Printed Infinity Scarf,A0503,$0.99 ,$1.07 ,2/7/2020,20202,Poshmark,$8.00 ,$2.95 ,$0.00 ,$5.05 ,$3.98 ,2/9/2020,20202,2
Goodwill Bins S ATX,Charlotte Russe Studded Lace Up Heel Bootie NWOT 8,A0504,$0.99 ,$1.07 ,2/6/2020,20202,Poshmark,$20.00 ,$4.00 ,$2.12 ,$13.88 ,$12.81 ,5/9/2020,20205,93
Goodwill Bins S ATX,Call it Spring Crossbody Purse Tassel Vegan,A0505,$0.91 ,$0.99 ,2/10/2020,20202,,,,,,,,,925
Goodwill Bins S ATX,Amanda Smith Crushed Velvet Floral Fleur Boot 7.5,A0506,$0.99 ,$1.07 ,2/6/2020,20202,,,,,,,,,929
Goodwill Bins S ATX,Sam Edelman Lucca Buckle Heeled Bootie 8.5,A0507,$0.99 ,$1.07 ,2/6/2020,20202,,,,,,,,,929
Goodwill Bins S ATX,DVF Black Suede Pointed Toe Heel 6.5,A0508,$0.99 ,$1.07 ,2/4/2020,20202,,,,,,,,,931
Closet,Levi's Reversible Brown Black Belt Size L 38-40,A0509,$0.00 ,$0.00 ,2/7/2020,20202,Poshmark,$10.00 ,$2.95 ,$2.12 ,$4.93 ,$4.93 ,7/19/2020,20207,163
Goodwill NW Loop 410,Lucky Brand Boho T Shirt White Size XL,A0510,$4.79 ,$5.19 ,2/21/2020,20202,Poshmark,$19.00 ,$3.80 ,$0.00 ,$15.20 ,$10.01 ,2/24/2020,20202,3
Goodwill Bins S ATX,Earthbound Leather Braided Boho Backpack,A0511,$0.91 ,$0.99 ,2/10/2020,20202,Poshmark,$23.00 ,$4.60 ,$2.12 ,$16.28 ,$15.29 ,11/1/2020,202011,265
Goodwill Bins S ATX,Vince Camuto Double Layer Lavender Sleeveless Blouse XS,A0512,$0.91 ,$0.99 ,2/15/2020,20202,Poshmark,$7.50 ,$1.50 ,$0.00 ,$6.00 ,$5.01 ,7/20/2020,20207,156
Goodwill Bins S ATX,Philosophy Long Dolman Sleeve V-Neck Overside Top M,A0513,$0.91 ,$0.99 ,7/27/2020,20207,Mercari,$9.00 ,$0.80 ,$4.32 ,$3.88 ,$2.89 ,8/22/2020,20208,26
Goodwill Bins S ATX,AEO Long Sleeve Purple Blouse S,A0514,$0.91 ,$0.99 ,2/15/2020,20202,Poshmark,$8.00 ,$1.60 ,$0.00 ,$6.40 ,$5.41 ,4/24/2020,20204,69
Goodwill Bins S ATX,GAP Faux Wrap Tank Arrow Small,A0515,$0.91 ,$0.99 ,2/15/2020,20202,ThredUp,$23.99 ,$19.91 ,$0.00 ,$4.08 ,$3.09 ,8/18/2020,20208,185
Goodwill Bins S ATX,Chelsea & Violet Bell Bottom Boho Hippie Pants S,A0516,$0.91 ,$0.99 ,2/18/2020,20202,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$15.01 ,6/12/2020,20206,115
Goodwill Bins S ATX,Show Me Your Mumu Classic Button Down V-Neck M,A0517,$0.91 ,$0.99 ,2/13/2020,20202,Poshmark,$35.00 ,$7.00 ,$0.00 ,$28.00 ,$27.01 ,2/15/2020,20202,2
Goodwill Bins S ATX,J. Jill Color Block Striped Dress L,A0518,$0.91 ,$0.99 ,2/14/2020,20202,Poshmark,$32.00 ,$6.40 ,$2.12 ,$23.48 ,$22.49 ,11/3/2020,202011,263
Goodwill Bins S ATX,REI Racerback Tank Built in Bra L,A0519,$0.91 ,$0.99 ,2/14/2020,20202,Poshmark,$14.00 ,$2.95 ,$0.00 ,$11.05 ,$10.06 ,4/5/2020,20204,51
Goodwill Bins S ATX,UO High Neck Long Sleeve Flare Stripe Top S,A0520,$0.91 ,$0.99 ,2/14/2020,20202,ThredUp,$35.99 ,$27.71 ,$0.00 ,$8.28 ,$7.29 ,9/9/2020,20209,208
Goodwill Bins S ATX,Lucky Brand Boho Hippie Gypsy Lace Tank S,A0521,$0.91 ,$0.99 ,2/13/2020,20202,,,,,,,,,922
Goodwill Bins S ATX,Banana Republic Striped Tunic Tank Tie XS,A0522,$0.91 ,$0.99 ,2/15/2020,20202,Poshmark,$10.00 ,$2.95 ,$2.12 ,$4.93 ,$3.94 ,5/15/2020,20205,90
Goodwill Bins S ATX,Express Black Strapless Dress Stretch Pocket S,A0523,$0.91 ,$0.99 ,2/14/2020,20202,Mercari,$15.00 ,$1.50 ,$3.97 ,$9.53 ,$8.54 ,7/26/2020,20207,163
Goodwill Bins S ATX,Baron Baptiste Racerback Yoga Tank S,A0524,$0.91 ,$0.99 ,2/14/2020,20202,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$11.01 ,2/14/2020,20202,0
Goodwill Bins S ATX,Three Dots Cowl Neck Long Tank S,A0525,$0.91 ,$0.99 ,2/15/2020,20202,Poshmark,$14.50 ,$2.90 ,$0.00 ,$11.60 ,$10.61 ,3/19/2020,20203,33
Goodwill Bins S ATX,Hollister Suede Button Up Skirt 1,A0526,$0.91 ,$0.99 ,2/18/2020,20202,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$11.01 ,3/2/2020,20203,13
Goodwill NW Loop 410,Lucky Brand Floral Boho Long Sleeve Button Up M,A0527,$2.40 ,$2.59 ,2/24/2020,20202,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$17.41 ,3/12/2020,20203,17
Goodwill Bins S ATX,J. Crew Linen Striped Pocket Tee M,A0528,$0.91 ,$0.99 ,2/17/2020,20202,,,,,,,,,918
Goodwill Bins S ATX,Taurus 2 II Paisley Vintage Maxi Dress Shoulderpad 10,A0529,$0.91 ,$0.99 ,2/18/2020,20202,Mercari,$15.00 ,$1.50 ,$5.54 ,$7.96 ,$6.97 ,7/31/2020,20207,164
Goodwill Bins S ATX,Wild Fable Striped Glitter Track Pant Jogger XXL,A0530,$0.91 ,$0.99 ,2/28/2020,20202,ThredUp,$19.99 ,$17.59 ,$0.00 ,$2.40 ,$1.41 ,10/13/2020,202010,228
Goodwill Bins S ATX,BCBGMaxAzria Shelley Scarf Print Kaftan Poncho Top XS/S,A0531,$0.91 ,$0.99 ,2/17/2020,20202,,,,,,,,,918
Goodwill Bins S ATX,Vintage Leather High Waist Pencil Skirt 7/8,A0532,$0.91 ,$0.99 ,2/28/2020,20202,,,,,,,,,907
Goodwill Bins S ATX,Michael Stars V-Neck Tank Fitted Stretch OS,A0533,$0.91 ,$0.99 ,2/17/2020,20202,Poshmark,$13.00 ,$2.95 ,$0.00 ,$10.05 ,$9.06 ,3/14/2020,20203,26
Goodwill Bins S ATX,Boho Embellished V-Neck Floral Tunic M,A0534,$0.91 ,$0.99 ,2/18/2020,20202,ThredUp,$4.99 ,$4.84 ,$0.00 ,$0.15 ,($0.84),10/9/2020,202010,234
Goodwill Bins S ATX,Club Monaco Black Crop Split Back Tank S,A0535,$0.91 ,$0.99 ,2/17/2020,20202,Poshmark,$25.00 ,$5.00 ,$2.12 ,$17.88 ,$16.89 ,7/24/2020,20207,158
Goodwill Bins S ATX,prAna Sleevless Dress Active Casual S,A0536,$0.91 ,$0.99 ,2/18/2020,20202,Poshmark,$23.00 ,$4.60 ,$0.00 ,$18.40 ,$17.41 ,8/6/2020,20208,170
Goodwill Bins S ATX,Zara Basic Purple Lavender Tank L,A0537,$0.91 ,$0.99 ,2/18/2020,20202,ThredUp,$7.99 ,$7.51 ,$0.00 ,$0.48 ,($0.51),9/5/2020,20209,200
Goodwill Bins S ATX,Ann Taylor Petite Peplum Snake Print Top 6P,A0538,$0.91 ,$0.99 ,2/18/2020,20202,,,,,,,,,917
Goodwill Bins S ATX,Vintage White Lace Jumpsuit Belt Chic Wedding Bridal 9/10,A0539,$0.91 ,$0.99 ,2/18/2020,20202,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$23.01 ,5/24/2020,20205,96
Goodwill Bins S ATX,Anthropologie Maeve Polka Dot Bagatelle Button Down Blouse 6,A0540,$0.91 ,$0.99 ,2/18/2020,20202,Poshmark,$28.00 ,$5.60 ,$2.12 ,$20.28 ,$19.29 ,5/26/2020,20205,98
Goodwill Bins S ATX,Anthropologie Moulinette Soeurs Red Bird Silk Dress 10,A0541,$0.91 ,$0.99 ,2/18/2020,20202,Poshmark,$28.00 ,$5.60 ,$7.11 ,$15.29 ,$14.30 ,12/26/2020,202012,312
Goodwill Bins S ATX,Kaktus Beaded Sheer Boho Long Sleeve Top S,A0543,$0.91 ,$0.99 ,2/18/2020,20202,ThredUp,$4.99 ,$4.84 ,$0.00 ,$0.15 ,($0.84),10/9/2020,202010,234
Goodwill Bins S ATX,Crew Knitwear Dolman Sleeve Aztec Top L,A0544,$0.91 ,$0.99 ,2/24/2020,20202,ThredUp,$18.99 ,$16.29 ,$0.00 ,$2.70 ,$1.71 ,8/18/2020,20208,176
Goodwill Bins S ATX,Torrid Strappy Lace Up Ankle Tie Zip Up Heel Suede 8W,A0545,$0.91 ,$0.99 ,2/10/2020,20202,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$11.01 ,2/13/2020,20202,3
Goodwill Bins S ATX,Italian Shoemakers Wedge Navy Canvas 6,A0546,$0.91 ,$0.99 ,2/10/2020,20202,Poshmark,$10.00 ,$2.95 ,$0.00 ,$7.05 ,$6.06 ,5/7/2020,20205,87
Goodwill Bins S ATX,Merrell Oak Brown Suede Ballet Flat 7,A0547,$0.91 ,$0.99 ,2/10/2020,20202,Poshmark,$21.00 ,$4.20 ,$2.12 ,$14.68 ,$13.69 ,10/20/2020,202010,253
Goodwill Bins S ATX,Sam Edelman Rasha Wedge Strappy Sandal 7.5,A0548,$0.91 ,$0.99 ,2/10/2020,20202,Poshmark,$21.00 ,$4.20 ,$2.12 ,$14.68 ,$13.69 ,10/22/2020,202010,255
Goodwill Bins S ATX,Bandalino Gold Floral Heel Pump Bow 7.5,A0549,$0.91 ,$0.99 ,2/10/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($0.99),10/25/2020,202010,258
Goodwill Bins S ATX,BCBGeneration Truce Suede Slip On Wedge 8.5,A0550,$0.91 ,$0.99 ,2/10/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($0.99),10/25/2020,202010,258
Goodwill Bins S ATX,Nine West Fair Game Slingback Suede Heel 8,A0551,$0.91 ,$0.99 ,2/10/2020,20202,ThredUp,$0.00 ,$0.00 ,$0.00 ,$0.00 ,($0.99),10/25/2020,202010,258
Goodwill NW Loop 410,Athleta Red Cap Sleeve Scoop Neck Top XS,A0552,$4.79 ,$5.19 ,2/24/2020,20202,,,,,,,,,911
Goodwill Bins S ATX,Kate Spade Suede Loafer Bow Gold 8M,A0553,$0.91 ,$0.99 ,2/10/2020,20202,Poshmark,$28.00 ,$5.60 ,$2.12 ,$20.28 ,$19.29 ,12/8/2020,202012,302
Texas Thrift Store,Crocs Lina Wedge Floral Pump NWOT 6,A0554,$4.99 ,$5.40 ,2/10/2020,20202,Poshmark,$17.50 ,$3.50 ,$0.00 ,$14.00 ,$8.60 ,2/14/2020,20202,4
Texas Thrift Store,Juicy Couture Quilted High Top Sneaker 6,A0555,$6.99 ,$7.56 ,2/10/2020,20202,,,,,,,,,925
Texas Thrift Store,Sam Edelman Felicia Leather Red Ballet Flat 9,A0556,$5.98 ,$6.47 ,2/10/2020,20202,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$17.53 ,8/11/2020,20208,183
Texas Thrift Store,Sam Edelman Trixie Gold Block Heel Sandal 6,A0557,$6.98 ,$7.56 ,2/10/2020,20202,Poshmark,$22.00 ,$4.40 ,$0.00 ,$17.60 ,$10.04 ,9/3/2020,20209,206
Texas Thrift Store,Qupid Low Heel Bootie Suede Cut Out Zip Up,A0558,$4.89 ,$5.29 ,2/10/2020,20202,,,,,,,,,925
Texas Thrift Store,Lucky Brand Boho Hippie Tribal White T Shirt S,A0559,$3.49 ,$3.77 ,2/21/2020,20202,ThredUp,$14.99 ,$13.64 ,$0.00 ,$1.35 ,($2.42),10/31/2020,202010,253
Texas Thrift Store,Lucky Brand Boho Hippie Gypsy T Shirt S,A0560,$2.49 ,$2.70 ,2/21/2020,20202,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$13.30 ,8/14/2020,20208,175
Texas Thrift Store,GAP Color Block Knit Short Sleeve Top Oversize Classic XS,A0561,$2.99 ,$3.24 ,2/24/2020,20202,Poshmark,$8.33 ,$1.67 ,$0.00 ,$6.67 ,$3.43 ,4/23/2020,20204,59
Texas Thrift Store,AEO Chino Aztec Print Stretch 6,A0562,$0.99 ,$1.07 ,2/29/2020,20202,Poshmark,$12.00 ,$2.95 ,$0.00 ,$9.05 ,$7.98 ,7/22/2020,20207,144
Texas Thrift Store,Empire Abigail Distressed Lace Pocket Detail Shorts Juniors 9,A0563,$0.99 ,$1.07 ,3/1/2020,20203,ThredUp,$28.99 ,$23.33 ,$0.00 ,$5.66 ,$4.59 ,9/11/2020,20209,194
Texas Thrift Store,Kut from the Kloth Natalie High Rise Bootcut Jeans 10S,A0564,$3.49 ,$3.78 ,2/28/2020,20202,,,,,,,,,907
Goodwill NW Loop 410,Disney NWOT Little Mermaid Ariel Leggings M,A0565,$4.79 ,$5.19 ,2/12/2020,20202,Poshmark,$28.00 ,$5.60 ,$0.00 ,$22.40 ,$17.21 ,2/19/2020,20202,7
Goodwill NW Loop 410,$3/20 Coral Lace Infinity Scarf,A0566,$1.00 ,$1.08 ,2/12/2020,20202,,,,,,,,,923
Goodwill NW Loop 410,$3/20 Rainbow Fringe Multi Color Metallic Scarf,A0567,$1.00 ,$1.08 ,2/12/2020,20202,,,,,,,,,923
Goodwill NW Loop 410,"Madewell 10"" High Rise Skinny Skinny Jeans 27",A0568,$7.99 ,$8.65 ,2/11/2020,20202,Poshmark,$36.00 ,$7.20 ,$0.00 ,$28.80 ,$20.15 ,2/27/2020,20202,16
Goodwill NW Loop 410,Zara Basic Floral Top Open Back Crew Neck Short Sleeve M,A0569,$4.79 ,$5.19 ,2/13/2020,20202,,,,,,,,,922
Goodwill NW Loop 410,Zara Trafaluc Floral Sheer Top V Neck Short Sleeve Faux Wrap S,A0570,$4.79 ,$5.19 ,2/13/2020,20202,,,,,,,,,922
Goodwill NW Loop 410,Kuhl Invoke Women's Hiking Button Down Charcoal M,A0571,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$30.00 ,$6.00 ,$2.12 ,$21.88 ,$16.69 ,2/28/2020,20202,17
Goodwill NW Loop 410,Kuhl Invoke Women's Hiking Button Down Sand Dune M,A0572,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$14.81 ,2/18/2020,20202,7
Goodwill NW Loop 410,Kuhl Trekr Pant Straight Leg Hiking Charcoal 8 Short,A0573,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$35.00 ,$7.00 ,$0.00 ,$28.00 ,$22.81 ,6/20/2020,20206,130
Goodwill NW Loop 410,Kuhl Trekr Pant Straight Leg Hiking Pine 8 Short,A0574,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$45.00 ,$9.00 ,$0.00 ,$36.00 ,$30.81 ,7/26/2020,20207,166
Goodwill NW Loop 410,Kuhl Trekr Pant Straight Leg Hiking Stone 8 Short,A0575,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$35.00 ,$7.00 ,$0.00 ,$28.00 ,$22.81 ,8/4/2020,20208,175
Goodwill NW Loop 410,Kuhl Trekr Pant Straight Leg Hiking Stone 8R,A0576,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$40.00 ,$8.00 ,$0.00 ,$32.00 ,$26.81 ,2/16/2020,20202,5
Goodwill NW Loop 410,Fabletics High-Waisted Statement 7/8 Legging M,A0577,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$21.00 ,$4.20 ,$0.00 ,$16.80 ,$11.61 ,2/22/2020,20202,11
Goodwill NW Loop 410,Fabletics Mid-Rise UltraCool Pocket 7/8 Legging M,A0578,$4.79 ,$5.19 ,2/11/2020,20202,Poshmark,$27.00 ,$5.40 ,$2.12 ,$19.48 ,$14.29 ,2/16/2020,20202,5
Goodwill NW Loop 410,Lulu's Say No More Black Peplum Top XS,A0579,$4.79 ,$5.19 ,2/21/2020,20202,,,,,,,,,914
Goodwill NW Loop 410,Logo by Lori Goldstein Tunic Top Ruffle Tan M,A0580,$4.79 ,$5.19 ,2/19/2020,20202,Poshmark,$18.00 ,$3.60 ,$2.12 ,$12.28 ,$7.09 ,8/20/2020,20208,183
Goodwill NW Loop 410,Logo by Lori Goldstein Tunic Top Ruffle Pink M,A0581,$4.79 ,$5.19 ,2/19/2020,20202,,,,,,,,,916
Goodwill NW Loop 410,Anthropologie Holding Horses Aztec Long Sleeve Dress 4,A0582,$2.40 ,$2.59 ,2/19/2020,20202,,,,,,,,,916
Goodwill NW Loop 410,Vince Black Short Sleeve Tunic Dress M,A0583,$2.40 ,$2.59 ,2/24/2020,20202,Poshmark,$40.00 ,$8.00 ,$0.00 ,$32.00 ,$29.41 ,9/18/2020,20209,207
Goodwill NW Loop 410,Francesca's Boho Scoop Neck Dress S,A0584,$3.25 ,$3.51 ,2/19/2020,20202,,,,,,,,,916
Goodwill NW Loop 410,Carlos Santana Black Bootie Criss Cross Bootie 6.5,A0585,$5.00 ,$5.41 ,2/27/2020,20202,Poshmark,$26.00 ,$5.20 ,$0.00 ,$20.80 ,$15.39 ,12/5/2020,202012,282
Closet,GAP Italian Merino Wool Sweater V-Neck S,A0586,$0.00 ,$0.00 ,2/26/2020,20202,,,,,,,,,909
Closet,Abercrombie & Fitch Knit Tunic Sweater S,A0587,$0.00 ,$0.00 ,2/24/2020,20202,Poshmark,$10.00 ,$2.00 ,$0.00 ,$8.00 ,$8.00 ,7/4/2020,20207,131
